Name;Platform;Genre;Global_Sales;User_Score;User_Count;Rating;;
Romance of the Three Kingdoms II;3DS;Strategy;0.03;;;;;
Popeye: Rush for Spinach;GBA;Platform;0.03;4.2;5;E;;
Culdcept;PS2;Strategy;0.03;8.9;9;T;;
Blue Breaker: Ken Yorimo Hohoemi o;PCFX;Role-Playing;0.03;;;;;
Bladestorm: Nightmare;PS3;Action;0.03;7.4;5;T;;
BeatMania IIDX 15: DJ Troopers;PS2;Simulation;0.03;;;;;
Gekiatsu!! Pachi Game Tamashi Vol. 1: CR Evangelion - Shinjitsu no Tsubasa;PSP;Misc;0.03;;;;;
Planet of the Apes;GBA;Action;0.03;tbd;;E;;
OZMAFIA!! -vivace-;PSV;Adventure;0.03;;;;;
Drake & Josh: Talent Showdown;DS;Adventure;0.03;;;;;
Hissatsu Pachinko Collection 3;SNES;Misc;0.03;;;;;
Real World Golf;XB;Sports;0.03;tbd;;E;;
Kung Fu Panda: Showdown of Legendary Legends;3DS;Action;0.03;tbd;;E10+;;
Oumagatoki: Kaidan Romance;PSP;Action;0.03;;;;;
GTR Evolution;PC;Racing;0.03;8.2;63;E;;
Mahjong Kakutou Club: Zenkoku Taisenban;PS3;Misc;0.03;;;;;
Hayate no Gotoku! Nightmare Paradise;PSP;Adventure;0.03;;;;;
Lords of the Fallen;PC;Role-Playing;0.03;6.9;583;M;;
NBA 08;PSP;Sports;0.03;7.5;8;E;;
Sins of a Solar Empire;PC;Strategy;0.03;8.2;275;T;;
New Tokyo Legacy: Operation Babel;PSV;Role-Playing;0.03;;;;;
The Wolf Among Us;X360;Adventure;0.03;7.7;88;;;
HappinessCharge PreCure! Kawarun Collection;3DS;Misc;0.03;;;;;
Nanashi no Game Me;DS;Action;0.03;;;;;
NBA 2K13;PC;Sports;0.03;6.8;130;E;;
Resident Evil 4;PC;Action;0.03;7.4;242;M;;
DICE: DNA Integrated Cybernetic Enterprises;PS2;Shooter;0.03;tbd;;E10+;;
007: Quantum of Solace;PC;Action;0.03;6.3;55;T;;
Treasure Gaust: Gaust Diver Crimson Red / Deep Purple;DS;Action;0.03;;;;;
Megpoid the Music#;PSP;Misc;0.03;;;;;
Batman: A Telltale Game Series;XOne;Adventure;0.03;4.3;7;M;;
Wallace & Gromit in Project Zoo;XB;Platform;0.03;;;;;
Boulder Dash: Rocks!;DS;Puzzle;0.03;;;;;
Grid Runner;PS;Action;0.03;;;;;
Saihai no Yukue;DS;Strategy;0.03;;;;;
Metal Dungeon;XB;Role-Playing;0.03;7.2;5;T;;
Drome Racers;GC;Racing;0.03;6.6;5;E;;
World of Zoo;PC;Simulation;0.03;8.4;11;E;;
Guitar Freaks V & DrumMania V;PS2;Simulation;0.03;;;;;
Tago Akira no Atama no Taisou Dai-1-Shuu: Nazotoki Sekai Isshuu Ryokou;DS;Adventure;0.03;;;;;
Royal Palace of White Sword and The City of Gentiles;PC;Role-Playing;0.03;;;;;
Triple Pack: Xbox Live Arcade Compilation;X360;Misc;0.03;tbd;;T;;
Gekido Advance: Kintaro's Revenge;GBA;Action;0.03;7;4;T;;
Dream Pinball 3D;DS;Misc;0.03;tbd;;E10+;;
Future Tactics: The Uprising;XB;Strategy;0.03;tbd;;;;
Winter Sports 3: The Great Tournament;PS3;Sports;0.03;;;E;;
Power Poke Dash;GBA;Sports;0.03;;;;;
Hisshou Pachinko*Pachi-Slot Kouryaku Series DS Vol. 4: Shinseiki Evangelion - Saigo no Mono;DS;Misc;0.03;;;;;
Detective Opera: Milky Holmes 2;PSP;Adventure;0.03;;;;;
Nisekoi: Yomeiri!?;PSV;Adventure;0.03;;;;;
Blaze Union: Story to Reach the Future;PSP;Role-Playing;0.03;;;;;
Barbie and Her Sisters Puppy Rescue;Wii;Action;0.03;tbd;;E;;
Handball 16;PS3;Sports;0.03;tbd;;E;;
Commander: Conquest of the Americas;PC;Strategy;0.03;5.2;19;T;;
World of Tanks;X360;Shooter;0.03;5.2;9;;;
LEGO Pirates of the Caribbean: The Video Game;PC;Action;0.03;6.6;17;E10+;;
Race Driver 2006;PSP;Racing;0.03;8.5;6;T;;
Higurashi no Naku Koro ni Kizuna: Dai-Yon-Kan - Kizuna;DS;Adventure;0.03;;;;;
Samurai Warriors: Sanada Maru;PS4;Action;0.03;;;;;
Buffy the Vampire Slayer: Wrath of the Darkhul King;GBA;Action;0.03;8.6;5;T;;
Battlefield 1942: The WW II Anthology;PC;Shooter;0.03;;;;;
Genkai Tokki: Seven Pirates;PSV;Role-Playing;0.03;;;;;
Gekiatsu!! Pachi Game Tamashi Vol. 2: CR Evangelion - Shinjitsu no Tsubasa;PS3;Misc;0.03;;;;;
Parfait;PSV;Adventure;0.03;;;;;
Mighty No. 9;WiiU;Platform;0.03;4.6;78;E10+;;
Roadsters;PS;Racing;0.03;tbd;;;;
Merv Griffin's Crosswords;DS;Puzzle;0.03;;;;;
DeathSmiles II;X360;Shooter;0.03;;;;;
The Great Mystery Hidden Object Package 5;PC;Adventure;0.03;;;;;
Kenka Bancho Otome;PSV;Action;0.03;;;;;
Calcio Bit;GBA;Sports;0.03;;;;;
Star Trek: The Game;PC;Action;0.03;;;;;
Whiteout;XB;Racing;0.03;tbd;;T;;
Galaxy Angel II: Zettairyouiki no Tobira;PS2;Strategy;0.03;;;;;
Kung Fu Panda: Legendary Warriors;DS;Action;0.03;tbd;;E10+;;
Hyakumanton no Bara Bara;PSP;Strategy;0.03;;;;;
Superdimension Neptune vs Sega Hard Girls;PSV;Role-Playing;0.03;8.4;12;T;;
The Talos Principle;PS4;Puzzle;0.03;8.4;124;E10+;;
Hajime no Ippo: The Fighting;GBA;Fighting;0.03;;;;;
Sokukoku no Kusabi: Hiiro no Kakera 3 Portable;PSP;Adventure;0.03;;;;;
Spectral Souls: Resurrection of the Ethereal Empires;PSP;Role-Playing;0.03;8.2;12;T;;
Syberia II;XB;Adventure;0.03;8.7;6;T;;
Motor Trend presents Lotus Challenge;XB;Racing;0.03;tbd;;E;;
Braid;PC;Platform;0.03;8.6;819;E10+;;
Gudetama: Hanjuku de Tanomuwa;3DS;Action;0.03;;;;;
LEGO Legends of Chima: Laval's Journey;DS;Adventure;0.03;tbd;;E10+;;
Bleach DS 4th: Flame Bringer;DS;Action;0.03;;;;;
Syberia;PC;Action;0.03;8.5;235;T;;
Pacific Liberator;Wii;Action;0.03;tbd;;T;;
Tago Akira no Atama no Taisou Dai-2-Shuu: Ginga Oudan Nazotoki Adventure;DS;Adventure;0.03;;;;;
The King of Fighters Portable '94~'98: Chapter of Orochi;PSP;Fighting;0.03;;;;;
Puzzle Challenge: Crosswords and More!;Wii;Puzzle;0.03;;;;;
Turn It Around;DS;Action;0.03;4.5;4;E;;
Nisenochigiri: Omoide no Saki e;PSP;Adventure;0.03;;;;;
Jack Keane;PC;Adventure;0.03;7;21;T;;
Girls Only;DS;Simulation;0.03;;;;;
Monsters vs. Aliens;PC;Action;0.03;6.2;5;E10+;;
In Cold Blood;PS;Adventure;0.03;;;;;
Fireblade;GC;Action;0.03;tbd;;T;;
Kamigami no Asobi;PSP;Adventure;0.03;;;;;
Harukanaru Toki no Naka de 6;PSV;Action;0.03;;;;;
Kong: King of Atlantis;GBA;Action;0.03;tbd;;E;;
Kidou Senshi V Gundam;SNES;Action;0.03;;;;;
Ganbare Goemon: Toukai Douchuu Ooedo Tengurigaeshi no Maki;DS;Action;0.03;;;;;
Wrestle Angels: Survivor 2;PS2;Fighting;0.03;;;;;
Onechanbara Z Kagura;X360;Action;0.03;;;;;
Ride;PC;Racing;0.03;4.8;30;E;;
The King of Fighters 02/03;XB;Fighting;0.03;tbd;;T;;
ESPN Winter X Games: Snowboarding 2002;XB;Sports;0.03;tbd;;T;;
Mega Minis Volume 2;PSP;Misc;0.03;;;;;
Safari Adventures: Africa;DS;Adventure;0.03;tbd;;E;;
Tsuku Monogatari;PSP;Adventure;0.03;;;;;
Vitamin Z;PS2;Adventure;0.03;;;;;
Kaitou Tenshi Twin Angel: Toki to Sekai no Meikyuu;PSP;Adventure;0.03;;;;;
Shin Koihime Musou: Otome Ryouran * Sangokushi Engi - Wu-Hen;PSP;Adventure;0.03;;;;;
Battle vs. Chess;PC;Misc;0.03;5.9;12;T;;
Harukanaru Toki no Naka de 5: Kazahanaki;PSP;Role-Playing;0.03;;;;;
The Island of Dr. Frankenstein;Wii;Adventure;0.03;tbd;;E;;
Tom and Jerry in War of the Whiskers;XB;Fighting;0.03;;;;;
Nobunaga no Yabou DS 2;DS;Strategy;0.03;;;;;
The IdolM@ster: Gravure For You! Vol. 6;PS3;Action;0.03;;;;;
Metal Saga: Hagane no Kisetsu;DS;Role-Playing;0.03;;;;;
Animaniacs: The Great Edgar Hunt;GC;Platform;0.03;tbd;;E;;
SingStar Fussballhits;PS3;Misc;0.03;;;;;
Yahari Game Demo Ore no Seishun Love-Kome wa Machigatteiru. Zoku;PSV;Adventure;0.03;;;;;
Dream Club Zero Portable;PSV;Simulation;0.03;;;;;
LEGO Harry Potter: Years 1-4;PC;Action;0.03;7.9;55;E10+;;
Samurai Warriors 2;PS3;Action;0.03;;;;;
Bus Simulator 16;PC;Simulation;0.03;6.1;18;;;
Mystery Trackers: The Void;PC;Puzzle;0.03;tbd;;;;
Diabolik Lovers: Lunatic Parade;PSV;Adventure;0.03;;;;;
Battle Arena Toshinden URA;SAT;Fighting;0.03;;;;;
The Croods: Prehistoric Party!;WiiU;Misc;0.03;;;;;
Betty Boop's Double Shift;DS;Puzzle;0.03;tbd;;E;;
Battle vs. Chess;X360;Misc;0.03;;;T;;
Biohazard: Revival Selection;X360;Action;0.03;;;;;
Cabela's Big Game Hunter: Pro Hunts;X360;Shooter;0.03;7.3;4;T;;
Labyrinth Cross Blood: Infinity;PSV;Role-Playing;0.03;;;;;
Super Duper Sumos;GBA;Action;0.03;tbd;;E;;
UK Truck Simulator;PC;Simulation;0.03;;;;;
CID The Dummy;PSP;Platform;0.03;tbd;;E10+;;
MechAssault: Phantom War;DS;Simulation;0.03;4.5;4;T;;
Loading Human;PS4;Adventure;0.03;;;;;
The Settlers II 10th Anniversary;PC;Action;0.03;;;;;
The Last Guy;PS3;Action;0.03;6.9;30;E10+;;
Disney Sports Soccer;GBA;Sports;0.03;tbd;;E;;
Kangokutou Mary Skelter;PSV;Role-Playing;0.03;;;;;
101-in-1 Sports Party Megamix;Wii;Sports;0.03;tbd;;E10+;;
Akane Iro ni Somaru Saka Parallel;PS2;Adventure;0.03;;;;;
Otome wa Oanesama ni Koi Shiteru Portable: 2-Jin no Elder;PSP;Adventure;0.03;;;;;
Monster Hunter Frontier Online: Forward 1;X360;Role-Playing;0.03;;;;;
SingStar Chartbreaker;PS3;Misc;0.03;;;;;
Botanicula;PC;Adventure;0.03;8.3;341;;;
D1 Professional Drift Grand Prix Series;PS2;Racing;0.03;tbd;;E10+;;
Max Payne;GBA;Shooter;0.03;7.8;13;M;;
Timeshock! Pro Pinball;PS;Misc;0.03;;;;;
Little Bears;DS;Simulation;0.03;tbd;;E;;
Starry ? Sky: In Winter;PSP;Misc;0.03;;;;;
Rush Hour;PS;Misc;0.03;;;;;
Pro Cast Sports Fishing;XB;Sports;0.03;tbd;;E;;
Gintama: Banji Oku Chuubu!;Wii;Action;0.03;;;;;
Pro Evolution Soccer 2012;3DS;Action;0.03;;;;;
Saka Agari Hurricane Portable;PSP;Adventure;0.03;;;;;
Negima!? Dream Tactic Yumemiru Otome Princess;PS2;Strategy;0.03;;;;;
Rugby League Live;X360;Sports;0.03;;;;;
Star Trek: Tactical Assault;PSP;Strategy;0.03;7.9;10;E;;
Cossacks: European Wars;PC;Strategy;0.03;8.6;60;T;;
Yuusha Shisu.;PSV;Role-Playing;0.03;;;;;
MX vs. ATV Supercross;PS3;Racing;0.03;3.5;4;E;;
Dakar 2: The World's Ultimate Rally;GC;Racing;0.03;;;;;
Sengoku Basara: Sanada Yukimura-Den;PS3;Action;0.03;;;;;
Kisuato;PSV;Adventure;0.03;;;;;
NBA 2K7;XB;Sports;0.03;8.6;5;E;;
Auto Modellista;GC;Racing;0.03;tbd;;E;;
Hanayaka Kana; Ware ga Ichizoku Twin Pack;2011;0;;;;;
1000 Cooking Recipes from ELLE à table;DS;Misc;0.03;;;;;
Greg Hastings' Tournament Paintball Max'd;GBA;Shooter;0.03;tbd;;E10+;;
Dave Mirra Freestyle BMX 3;GBA;Sports;0.03;tbd;;E;;
Himoutou! Umaru-Chan: Himoutou Ikusei Keikaku;PSV;Simulation;0.03;;;;;
Kintaihi Shounen no Jiken: Kyakusen Eris-Gou no Sangeki;DS;Adventure;0.03;;;;;
XBLAZE Code: Embryo;PSV;Adventure;0.03;7.4;24;M;;
Eco Creatures: Save The Forest;DS;Adventure;0.03;tbd;;E;;
Frogger: Ancient Shadow;XB;Platform;0.03;tbd;;E;;
Kaizoku Sentai Gokaiger: Atsumete Henshin! 35 Sentai!;DS;Action;0.03;;;;;
Dragon Tamer: Sound Spirit;DS;Role-Playing;0.03;;;;;
Dream Girl Premier;3DS;Misc;0.03;;;;;
Kiniro no Corda 2 f Encore;PSP;Role-Playing;0.03;;;;;
La Pucelle: Ragnarok;PSP;Role-Playing;0.03;;;;;
Darius II;SAT;Shooter;0.03;;;;;
Bleach: Soul Carnival 2;PSP;Fighting;0.03;;;;;
ParaParaParadise;PS2;Misc;0.03;;;;;
Warhammer: Mark of Chaos;PC;Strategy;0.03;7.4;57;M;;
Tiger & Bunny: On-Air Jack!;PSP;Action;0.03;;;;;
Eureka Seven AO: Jungfrau no Hanabanatachi;PS3;Action;0.03;;;;;
The Battle of Yuu Yuu Hakusho: Shitou! Ankoku Bujutsukai! 120%;PS2;Fighting;0.03;;;;;
Warship Gunner 2;PS2;Simulation;0.03;8.5;11;T;;
Putty Squad;PSV;Platform;0.03;8.2;6;E10+;;
Gotcha Force;GC;Shooter;0.03;8.2;17;E;;
Driver: Parallel Lines;Wii;Racing;0.03;6;20;M;;
Battlefield Vietnam;PC;Shooter;0.03;7.5;133;T;;
Rugby League Live;PS3;Sports;0.03;;;;;
Secret Files 2: Puritas Cordis;Wii;Adventure;0.03;tbd;;T;;
The Perfect Golf;PS;Sports;0.03;;;;;
Wrestle Kingdom;PS2;Fighting;0.03;;;;;
Demon Driver: Time to Burn Rubber!;GBA;Racing;0.03;;;;;
Dead Rising 2;PS4;Action;0.03;6.6;8;M;;
Mojo!;XB;Puzzle;0.03;;;;;
Age of Conan: Rise of the Godslayer;PC;Role-Playing;0.03;8.4;52;M;;
Infinite Stratos 2: Ignition Hearts;PS3;Adventure;0.03;;;;;
Young Justice: Legacy;Wii;Action;0.03;;;T;;
Steins;;;;;;;;
The Peanuts Movie: Snoopy's Grand Adventure;3DS;Action;0.03;8.8;4;E;;
Mahou Sensei Negima! Kagai Jugyou ~Otome no Dokidoki Beachside~;PS2;Adventure;0.03;;;;;
Totally Spies! Totally Party;PC;Misc;0.03;;;;;
Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku;3DS;Fighting;0.03;;;;;
Buffy the Vampire Slayer: Chaos Bleeds;GC;Action;0.03;9;9;T;;
Brothers Conflict: Passion Pink;PSP;Action;0.03;;;;;
Clannad;X360;Adventure;0.03;;;;;
Kuryuu Youma Gakuenki Recharge;PS2;Adventure;0.03;;;;;
Jet Grind Radio;GBA;Action;0.03;9.3;6;E;;
Rugby Challenge 3;PS3;Sports;0.03;tbd;;;;
Prince of Persia (2008);PC;Action;0.03;;;;;
My Frogger: Toy Trials;DS;Action;0.03;tbd;;E;;
Strike Witches: Aoi no Dengekisen - Shin Taichou Funtousuru!;DS;Action;0.03;;;;;
Max Payne 2: The Fall of Max Payne;PC;Shooter;0.03;9;802;M;;
Magicka;PC;Role-Playing;0.03;7.6;602;T;;
Schlag den Raab;PC;Misc;0.03;;;;;
Baldur's Gate: Dark Alliance;GBA;Role-Playing;0.03;6.5;11;T;;
The Adventures of Lomax;PS;Platform;0.03;;;;;
Under the Skin;PS2;Action;0.03;tbd;;T;;
Emily Archer and the Curse of Tutankhamun;DS;Adventure;0.03;;;E10+;;
Kabu Trader Shun;DS;Action;0.03;;;;;
Hermie Hopperhead: Scrap Panic;PS;Platform;0.03;;;;;
Poy Poy;PS;Action;0.03;;;;;
NHL 07;XB;Sports;0.03;7.7;6;E10+;;
MX vs. ATV Supercross Encore;XOne;Sports;0.03;tbd;;;;
AMNESIA World;PSV;Adventure;0.03;;;;;
DrumMania 7th Mix;PS2;Simulation;0.03;;;;;
Runabout 3: Neo Age;PS2;Racing;0.03;;;;;
The Technomancer;XOne;Role-Playing;0.03;7.4;55;M;;
Resident Evil 5 HD;PS4;Action;0.03;;;;;
Aegis of Earth: Protonovus Assault;PSV;Action;0.03;8.3;8;T;;
Teddy Together;3DS;Simulation;0.03;tbd;;;;
Clannad: Mitsumi Mamoru Sakamichi de - Gekan;PSP;Adventure;0.03;;;;;
Guild Wars: Nightfall;PC;Role-Playing;0.03;8.7;104;T;;
NatGeo Challenge! Wild Life;X360;Misc;0.03;;;;;
Archer Maclean Presents: Pool Paradise;GC;Sports;0.03;;;;;
Sengoku Efuda Yuugi: Hototogisu Tairan;PSP;Strategy;0.03;;;;;
Battlezone;PSP;Shooter;0.03;tbd;;E10+;;
Ookiku Furikabutte: Honto no Ace ni Nareru kamo;DS;Sports;0.03;;;;;
Medal of Honor: Vanguard;PS2;Shooter;0.03;6.1;34;T;;
Touch Shot! Love Application;PS3;Adventure;0.03;;;;;
Nanotek Warrior;PS;Shooter;0.03;;;;;
Galileo;DS;Adventure;0.03;;;;;
God Eater Off Shot: Lindow-hen Twin Pack & Animation Vol. 2;PS4;Misc;0.03;;;;;
Cake Mania: Baker's Challenge;PS2;Puzzle;0.03;tbd;;E;;
Super Monkey Ball Adventure;PS2;Platform;0.03;6.7;10;E;;
Captain Tsubasa J: The Way to World Youth;SNES;Sports;0.03;;;;;
Madden NFL 07;GBA;Sports;0.03;9.3;4;E;;
One Piece: Daikaizoku Coliseum;3DS;Fighting;0.03;;;;;
Renegade Racers;PS;Racing;0.03;;;;;
The Legend of Korra (3DS);3DS;Strategy;0.03;;;;;
MySims;PC;Simulation;0.03;6.4;8;E;;
The Sims 2: Bon Voyage;PC;Simulation;0.03;7.3;24;T;;
AniMates!;DS;Simulation;0.03;2.5;4;E;;
Franklin the Turtle;GBA;Misc;0.03;;;;;
Senran Kagura: Bon Appétit!;PSV;Misc;0.03;;;;;
Star Wars The Clone Wars: Republic Heroes;PC;Action;0.03;4.7;46;T;;
The Peanuts Movie: Snoopy's Grand Adventure;PS4;Action;0.03;6.6;19;E;;
My Ballet Studio;Wii;Simulation;0.03;tbd;;E;;
Backyard NFL Football;Wii;Sports;0.03;;;;;
Aegis of Earth: Protonovus Assault;PS4;Action;0.03;7.8;9;T;;
Gauntlet / Rampart;GBA;Misc;0.03;tbd;;E;;
Bully: Scholarship Edition;PC;Action;0.03;7.5;257;T;;
River King: Wonderful Journey;PS2;Sports;0.03;;;;;
Sengoku Otome: Legend Battle;PSV;Action;0.03;;;;;
RollerCoaster Tycoon 2: Triple Thrill Pack;PC;Strategy;0.03;3.2;26;E;;
Justice League Heroes: The Flash;GBA;Action;0.03;7.4;7;E10+;;
Pop Cutie! Street Fashion Simulation (JP sales);DS;Simulation;0.03;;;;;
Harvest Moon: Skytree Village;3DS;Simulation;0.03;7.4;7;E;;
Age of Empires III: Gold Edition;PC;Strategy;0.03;7.8;6;T;;
Bae Yong-joon to Manabu Kankokugo DS;DS;Misc;0.03;;;;;
World War II Combat: Road To Berlin;XB;Shooter;0.03;1.2;5;M;;
Metal Saga;PS2;Role-Playing;0.03;7.3;9;T;;
Divinity II: Flames of Vengeance;PC;Role-Playing;0.03;8.3;15;M;;
CID The Dummy;Wii;Platform;0.03;tbd;;E10+;;
Battlefield 2142;PC;Shooter;0.03;6.8;326;T;;
Imagine: Sweet 16;DS;Simulation;0.03;tbd;;E;;
Last Escort 2: Shinya no Amai Toge;PS2;Adventure;0.03;;;;;
Pop'n Music 13 Carnival;PS2;Simulation;0.03;;;;;
Air Conflicts: Secret Wars;PC;Simulation;0.03;6.4;24;T;;
Bookworm;GBA;Puzzle;0.03;;;E;;
Monster Mayhem: Build and Battle;Wii;Simulation;0.03;tbd;;E10+;;
Tokushu Houdoubu;PSV;Adventure;0.03;;;;;
My DoItAll;DS;Misc;0.03;tbd;;E;;
Shakugan no Shana;PS2;Adventure;0.03;;;;;
Hokuto no Ken: Hokuto Shinken Denshousha no Michi;DS;Action;0.03;;;;;
Lost Planet 2;PC;Shooter;0.03;6.3;87;T;;
Kawasaki Snowmobiles;Wii;Racing;0.03;2;6;E;;
X3: Terran Conflict;PC;Simulation;0.03;7.9;222;T;;
The King of Fighters: Maximum Impact - Maniax;XB;Fighting;0.03;;;;;
Wand of Fortune 2: Jikuu ni Shizumu Mokushiroku;PSP;Adventure;0.03;;;;;
HotBrain;PSP;Puzzle;0.03;;;;;
Hankou Shashin;SAT;Adventure;0.03;;;;;
Little Busters! Converted Edition;PSV;Action;0.03;;;;;
Open Season;PS2;Platform;0.03;tbd;;E10+;;
Pro Yakyuu Family Stadium;Wii;Sports;0.03;;;;;
Marker Man Adventures;DS;Platform;0.03;tbd;;E;;
Monster Hunter Frontier Online: Forward 2;X360;Role-Playing;0.03;;;;;
Agatha Christie's The ABC Murders;PS4;Adventure;0.03;6.2;12;T;;
Moyashimon DS;DS;Action;0.03;;;;;
Ocean Commander;Wii;Simulation;0.03;tbd;;E;;
Let's Play Ballerina;Wii;Sports;0.03;tbd;;E;;
Atari Flashback Classics: Volume 1;PS4;Misc;0.03;tbd;;E;;
A Ressha de Gyoukou 2001;PS2;Simulation;0.03;;;;;
Starry ? Sky: In Autumn;PSP;Misc;0.03;;;;;
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.9;PS3;Misc;0.03;;;;;
Pitball;PS;Sports;0.03;;;;;
D.C. III: Da Capo III;PSP;Adventure;0.03;;;;;
Combat Wings: The Great Battles of WWII;Wii;Simulation;0.03;;;;;
Judge Dredd: Dredd Vs Death;PS2;Shooter;0.03;5.3;9;M;;
Ducati Moto;DS;Racing;0.03;tbd;;E;;
Drome Racers;GBA;Racing;0.03;tbd;;E;;
SWAT 4;PC;Shooter;0.03;8.6;224;M;;
Wand of Fortune 2 FD: Kimi ni Sasageru Epilogue;PSP;Adventure;0.03;;;;;
Heroes of Hellas 2: Olympia;DS;Puzzle;0.03;;;;;
X-Men Origins: Wolverine - Uncaged Edition;PC;Action;0.03;;;;;
Battlefield 1942;PC;Shooter;0.03;8.6;327;T;;
Tenkaichi * Sengoku Lovers;DS;Adventure;0.03;;;;;
Daito Giken Koushiki Pachi-Slot Simulator Hihouden: Taiyou o Motomeru Monotachi;PS3;Misc;0.03;;;;;
Jissen Pachi-Slot Hisshouhou! Hokuto no Ken 2;PS2;Misc;0.03;;;;;
Bode Miller Alpine Skiing;PS2;Sports;0.03;6.6;5;E;;
Magicka Collection;PC;Adventure;0.03;7.5;6;T;;
Mahou Sensei Negima! Private Lesson 2: Ojama Shimasu Parasite de Chu;GBA;Role-Playing;0.03;;;;;
R-Type Delta;PS;Shooter;0.03;;;;;
Petz: Catz Playground;DS;Simulation;0.03;tbd;;E;;
Senjou no Waltz;PSV;Adventure;0.03;;;;;
Angelique: Maren no Rokukishi;PSP;Adventure;0.03;;;;;
Secrets of the Titanic;DS;Action;0.03;;;;;
Captain Morgane and the Golden Turtle;PC;Adventure;0.03;6.2;11;;;
Napoleon Dynamite: The Game;DS;Puzzle;0.03;7.3;4;E10+;;
Soul Eater: Battle Resonance;PSP;Action;0.03;;;;;
Hisshou Pachinko*Pachi-slot Kouryaku Series DS Vol. 3: Shinseiki Evangelion - Yakusoku no Toki;DS;Misc;0.03;;;;;
The Great Battle Gaiden 2: Matsuri da Wasshoi;SNES;Action;0.03;;;;;
Shinseiki Evangelion Ayanami Ikusei Keikaku DS with Asuka Hokan Keikaku;DS;Simulation;0.03;;;;;
Rock 'N' Roll Adventures;Wii;Platform;0.03;tbd;;E;;
War Gods;PS;Fighting;0.03;;;;;
Monster Mayhem: Build and Battle;DS;Simulation;0.03;tbd;;E;;
BlazBlue: Chrono Phantasma Extend;PSV;Action;0.03;6.8;13;T;;
Legend of Kay Anniversary;PS4;Action;0.03;6.4;11;E10+;;
Evangelion: Jo;PS2;Action;0.03;;;;;
Duke Nukem 3D: 20th Anniversary World Tour;XOne;Shooter;0.03;tbd;;M;;
 Beyblade Burst;3DS;Role-Playing;0.03;;;;;
Dungeon Siege II;PC;Role-Playing;0.03;7.9;159;M;;
Doki Oki;PS;Adventure;0.03;;;;;
Gakuen Alice: WakuWaku * Happy Friends;DS;Adventure;0.03;;;;;
Battlestations: Pacific;PC;Strategy;0.03;8.4;46;T;;
Kyokugen Dasshutsu ADV: Zennin Shiboudesu;PSV;Adventure;0.03;;;;;
Konohana 2: Todoke Kanai Requiem;PS2;Adventure;0.03;;;;;
Derby Time 2006;PSP;Sports;0.03;;;;;
I Heart Geeks;DS;Puzzle;0.03;;;;;
The Legend of Heroes: Trails in the Sky Third Chapter;PSV;Role-Playing;0.02;;;;;
Let's Dance with Mel B;PS3;Sports;0.02;;;;;
Jewel Quest 5: The Sleepless Star;DS;Action;0.02;;;;;
MAPLUS: Portable Navi 3;PSP;Misc;0.02;;;;;
Neverwinter Nights Diamond;PC;Role-Playing;0.02;8.2;11;M;;
DEATH NOTE: L o Tsugu Mono;DS;Adventure;0.02;;;;;
ZooCube;GC;Puzzle;0.02;6.1;7;E;;
GRID Autosport;PC;Racing;0.02;6.2;257;E;;
Spy Hunter / Super Sprint;GBA;Racing;0.02;;;;;
Demon Gaze 2;PSV;Role-Playing;0.02;;;;;
Clover no Kuni no Alice: Wonderful Wonder World;PS2;Adventure;0.02;;;;;
Otometeki Koi Kakumei * Love Revo! Portable;PSP;Adventure;0.02;;;;;
Room Zoom: Race for Impact;XB;Racing;0.02;;;;;
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru;PSV;Adventure;0.02;;;;;
Tube Slider;GC;Racing;0.02;tbd;;E;;
America Oudan Ultra-Quiz;SAT;Misc;0.02;;;;;
DoDonPachi Dai-Oujou: Black Label Extra;X360;Shooter;0.02;;;;;
Shinseiki Evangelion: Battle Orchestra;PS2;Fighting;0.02;;;;;
Let's Play Garden;Wii;Simulation;0.02;tbd;;E;;
My Animal Centre;Wii;Simulation;0.02;;;;;
Blade Arcus from Shining EX;PS4;Fighting;0.02;;;;;
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.6;PS3;Adventure;0.02;;;;;
Yes! Precure 5 Go Go Zenin Shu Go! Dream Festival;DS;Action;0.02;;;;;
Battlefield 2: Modern Combat(JP sales);PS2;Shooter;0.02;;;;;
Petz: Dolphinz Encounter;DS;Simulation;0.02;tbd;;E;;
The Lord of the Rings: Conquest;PC;Action;0.02;6.7;42;T;;
The Idolmaster: Gravure For You! Vol.7;PS3;Action;0.02;;;;;
Monster High: New Ghoul in School;X360;Action;0.02;tbd;;E;;
Stake: Fortune Fighters;XB;Fighting;0.02;3.7;6;T;;
Assault Suit Leynos;PS4;Shooter;0.02;tbd;;E10+;;
Umineko no Naku Koro ni San: Shinjitsu to Gensou no Yasoukyoku;PS3;Adventure;0.02;;;;;
Serious Sam Advance;GBA;Shooter;0.02;7.2;10;M;;
Pop'n Music 12 Iroha;PS2;Simulation;0.02;;;;;
Foto Showdown;DS;Role-Playing;0.02;tbd;;E;;
Juusanshi Engi Engetsu Sangokuden 2;PSP;Action;0.02;;;;;
Turbo: Super Stunt Squad;WiiU;Sports;0.02;3.9;8;E;;
BeatMania IIDX 11: IIDX Red;PS2;Simulation;0.02;;;;;
